Usuario/Equipo,Repositorio,Title,Description,Status,Tags,Classification,URL,Unnamed: 8,llm_pred,Explanation
Lidiajim,montaito-hub,Follow Up M2,Sin descripción,closed,"documentation, M2, 3",Other,https://github.com/Lidiajim/montaito-hub/issues/28,,Other,"The provided information does not contain enough details to determine if the bug report is a configuration issue. The description field is empty, and there are no specific mentions of configuration artifacts or settings."
Lidiajim,montaito-hub,Bug codacy,"As a user, I want to fix the codacy bug. Impacted Modules: None Estimated Hours: 1h",closed,"bug, fix, 2, M3, config",Configuration,https://github.com/Lidiajim/montaito-hub/issues/22,Interesante,Other,"The description does not mention configuration artifacts or settings, and the tags 'config' is likely referring to a different context (e.g., code review tool). The issue seems more related to fixing a bug in the Codacy tool rather than a configuration issue."
Lidiajim,montaito-hub,Bad migrations,"As a user, I want to unify the migrations to work properly. Impacted Modules: None Estimated Hours: 1h",closed,"bug, 3",Configuration,https://github.com/Lidiajim/montaito-hub/issues/19,,Other,The description does not mention configuration artifacts or settings. It seems to be related to a code defect in the migration process rather than a configuration issue.
Lidiajim,montaito-hub,Workflow migraciones,Sin descripción,closed,"feature, low",Configuration,https://github.com/Lidiajim/montaito-hub/issues/18,,Other,The provided information does not contain enough details to determine if the bug report is a configuration issue. The description field is empty and no specific configuration-related keywords are mentioned.
Lidiajim,montaito-hub,Project Report,"As a user, I want to create a comprehensive Project Report that synthesizes the most relevant aspects of the project, ensuring it aligns with the topics covered during the course. Impacted Modules: None Estimated Hours: 8h",closed,documentation,Other,https://github.com/Lidiajim/montaito-hub/issues/13,,Other,"The bug report does not mention configuration artifacts, incorrect or missing configurations, system setup, deployment, runtime settings, or unintended interactions between configuration settings. It appears to be a functional requirement for creating a project report."
Lidiajim,montaito-hub,Articles of Incorporation,"As a user, I want to have an Articles of Incorporation document to see all the defined politics for the project. Impacted Modules: None Estimated Hours: 4h",closed,"documentation, 3",Other,https://github.com/Lidiajim/montaito-hub/issues/12,,Other,"The bug report is about a missing feature or document (Articles of Incorporation) and does not mention any configuration artifacts or issues related to system setup, deployment, or runtime settings."
Lidiajim,montaito-hub,Team Diary,"As a user, I want to maintain a Team Diary that serves as a formal record of the key decisions made by the team throughout the project's development. Impacted Modules: None Estimated Hours: 6h",closed,documentation,Other,https://github.com/Lidiajim/montaito-hub/issues/11,,Other,"The bug report does not mention configuration artifacts, incorrect or missing configurations, system setup, deployment, or runtime settings. It appears to be a feature request or requirement for the Team Diary functionality."
Lidiajim,montaito-hub,Fakenodo,"As a user I want to be able to design Fakenodo which is a mock module designed to provide a basic repository management system (data records, files, or resources) with functionalities similar to those offered by real repositories such as Zenodo. Estimation: 3h Impacted Modules: fakenodo public.",closed,"feature, M2, 3, high",Other,https://github.com/Lidiajim/montaito-hub/issues/10,,Other,The bug report appears to be about a feature request or design of the Fakenodo module rather than an issue with its configuration.
Lidiajim,montaito-hub,Bot Integration,"As a user, I want to have a Discord bot that can help me in uvlhub. Impacted Modules: Bot Estimated Hours: 8h",closed,"feature, high, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/9,,Other,The bug report appears to be about implementing a new feature (Discord bot integration) rather than addressing an existing configuration issue.
Lidiajim,montaito-hub,AI Integration,"As a user, I want to add AI that can answer questions on my web when the app is running. Impacted Modules: AI Estimated Hours: 3h",closed,"feature, high, 2, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/8,,Other,The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request rather than a bug report.
Lidiajim,montaito-hub,Rate datasets / models,"As a user, I want to be able to rate the datasets and/or feature models in uvlhub. Impacted Modules: datasets, featuremodel Estimated Hours: 5h",closed,"feature, test, M2, 3, medium",Other,https://github.com/Lidiajim/montaito-hub/issues/7,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a feature request for rating datasets and models, which is related to the system's functionality rather than its configuration."
Lidiajim,montaito-hub,Dashboard,"As a user, I want to have a dashboard that displays both public metrics (overall statistics of the app) and personal metrics (my individual statistics), so that I can see my performance and compare it with the app's overall activity. Estimation: 6 hours Impacted Modules : A new module had to be created specifically for this feature.",closed,"feature, medium, 1, M3",Other,https://github.com/Lidiajim/montaito-hub/issues/6,,Other,"The bug report describes a functional requirement for a new feature and its implementation, but does not mention any configuration-related issues."
Lidiajim,montaito-hub,Remember my password,"As a user, I want to remember my password if I forget it. Impacted Modules: Auth, Profile Estimated Hours: 3h",closed,"feature, test, M2, 3, low",Other,https://github.com/Lidiajim/montaito-hub/issues/5,,Other,The bug report appears to be about a missing or incorrect feature functionality rather than an issue with system configuration.
Lidiajim,montaito-hub,View user profile,"As a user, I want to click on the user names on datasets and see their profile. Impacted Modules: Dataset, Profile Estimated Hours: 2h",closed,"feature, test, M2, 3, low",Other,https://github.com/Lidiajim/montaito-hub/issues/4,,Other,"The bug report does not mention configuration artifacts or describe incorrect or missing configurations. It appears to be a functional requirement for the system, specifically related to user interaction and feature implementation."
alvaroChico2408,innosoft-diplomas-1,Change title to capital letters in home view,"El usuario quiere poner en mayúscula el título de la portada: BIENVENIDO A DIPLOMAS INNOSOFT. Anteriormente aparecía ""Bienvenido a diplomas INNOSOFT"" y ahora quiere que aparezca de la siguiente manera ""BIENVENIDO A DIPLOMAS INNOSOFT"". Para comprobar que todo funciona correctamente haremos un test de interfaz para ver que aparece correctamente. De desarrollar la tarea se encargará Álvaro Chico y del testing se encargará Alejandro.",closed,"Change request, High",Other,https://github.com/alvaroChico2408/innosoft-diplomas-1/issues/117,,Other,"The bug report primarily involves a change in UI title and assignment of tasks to team members, which does not relate to configuration settings or system behavior."
